timestamp,hour,day_of_year,temperature,humidity,cloud_cover,wind_speed,irradiance,solar_output
2023-01-15 03:00:00,3,15,12.59,78.01,0.734,5.95,4.36,0.0
2023-01-15 04:00:00,4,15,10.28,62.03,0.096,2.6,0.0,0.0
2023-01-15 05:00:00,5,15,13.36,63.91,0.667,5.68,0.0,0.0
2023-01-15 06:00:00,6,15,13.77,69.52,0.615,4.31,4.61,0.0
2023-01-15 07:00:00,7,15,16.58,71.86,0.691,5.91,24.39,11.602
2023-01-15 08:00:00,8,15,13.31,66.44,0.955,5.57,51.25,23.056
2023-01-15 09:00:00,9,15,17.76,45.98,0.146,2.77,259.85,118.061
2023-01-15 10:00:00,10,15,19.22,50.78,0.47,4.01,261.49,117.827
2023-01-15 11:00:00,11,15,19.33,51.72,0.73,5.89,222.11,102.144
2023-01-15 12:00:00,12,15,17.45,35.29,0.252,4.68,410.26,184.158
2023-01-15 13:00:00,13,15,17.36,53.81,0.924,6.1,155.47,70.243
2023-01-15 14:00:00,14,15,18.7,49.08,0.681,4.67,212.87,95.49
2023-01-15 15:00:00,15,15,17.9,64.5,0.786,5.87,151.65,71.579
2023-01-15 16:00:00,16,15,15.82,53.75,0.474,3.31,183.45,81.99
2023-01-15 17:00:00,17,15,17.24,66.68,0.779,5.76,68.52,31.003
2023-01-15 18:00:00,18,15,13.19,74.73,0.835,6.43,23.82,8.344
2023-01-15 19:00:00,19,15,10.17,71.41,0.651,4.04,22.07,0.0
2023-01-15 20:00:00,20,15,12.67,69.42,0.651,6.08,0.0,0.0
2023-01-15 21:00:00,21,15,13.73,75.48,0.659,6.36,0.0,0.0
2023-01-15 22:00:00,22,15,13.52,70.53,0.41,5.9,0.0,0.0
2023-01-15 23:00:00,23,15,13.51,81.76,0.567,3.51,22.12,0.0
2023-01-16 00:00:00,0,16,15.24,75.04,0.566,6.1,21.63,0.0
2023-01-16 01:00:00,1,16,11.33,77.48,0.684,3.9,2.98,0.0
2023-01-16 02:00:00,2,16,12.37,79.99,0.82,5.19,0.0,0.0
2023-01-16 03:00:00,3,16,15.32,63.89,0.367,4.56,3.92,0.0
2023-01-16 04:00:00,4,16,10.05,65.16,0.572,4.1,16.81,0.0
2023-01-16 05:00:00,5,16,12.92,73.5,0.926,5.35,0.0,0.0
2023-01-16 06:00:00,6,16,14.85,72.17,0.436,5.82,0.0,0.0
2023-01-16 07:00:00,7,16,15.61,72.23,0.419,3.57,26.97,14.98
2023-01-16 08:00:00,8,16,16.29,66.99,0.644,5.23,94.69,42.149
2023-01-16 09:00:00,9,16,17.68,59.66,0.786,6.45,125.76,58.039
2023-01-16 10:00:00,10,16,16.2,60.6,0.602,4.23,183.67,81.896
2023-01-16 11:00:00,11,16,20.61,52.53,0.892,7.04,169.4,78.056
2023-01-16 12:00:00,12,16,17.15,45.24,0.788,6.91,212.18,96.838
2023-01-16 13:00:00,13,16,17.24,52.18,0.785,4.76,223.23,99.536
2023-01-16 14:00:00,14,16,19.13,57.8,0.722,5.22,214.22,96.961
2023-01-16 15:00:00,15,16,17.02,55.95,1.0,4.53,104.74,47.496
2023-01-16 16:00:00,16,16,16.97,47.35,0.555,6.27,161.67,73.459
2023-01-16 17:00:00,17,16,15.95,53.8,0.159,2.81,124.61,58.324
2023-01-16 18:00:00,18,16,16.45,79.65,0.953,5.67,0.0,0.0
2023-01-16 19:00:00,19,16,13.65,55.16,0.499,5.27,0.0,0.0
2023-01-16 20:00:00,20,16,12.08,77.36,0.624,5.51,0.0,0.0
2023-01-16 21:00:00,21,16,14.02,70.93,0.888,6.18,0.0,0.0
2023-01-16 22:00:00,22,16,11.76,68.57,0.247,2.67,0.0,0.0
2023-01-16 23:00:00,23,16,14.37,56.51,0.325,5.01,15.55,0.0
2023-01-17 00:00:00,0,17,13.1,57.58,0.248,4.86,9.95,0.0
2023-01-17 01:00:00,1,17,13.6,71.6,0.425,4.7,30.19,0.0
2023-01-17 02:00:00,2,17,10.33,80.01,0.697,5.94,0.0,0.0
2023-01-17 03:00:00,3,17,9.62,74.26,0.715,3.79,0.0,0.0
2023-01-17 04:00:00,4,17,10.75,85.19,0.661,4.15,18.49,0.0
2023-01-17 05:00:00,5,17,15.62,60.67,0.289,2.95,4.12,0.0
2023-01-17 06:00:00,6,17,11.28,56.66,0.092,3.17,0.0,0.0
2023-01-17 07:00:00,7,17,14.88,67.46,0.612,4.14,6.24,2.38
2023-01-17 08:00:00,8,17,14.33,58.61,0.496,3.8,105.43,47.816
2023-01-17 09:00:00,9,17,16.29,60.22,0.701,5.01,134.01,56.6
2023-01-17 10:00:00,10,17,17.69,51.54,0.754,5.76,164.45,74.506
2023-01-17 11:00:00,11,17,21.01,52.35,0.63,5.21,266.03,120.197
2023-01-17 12:00:00,12,17,19.83,53.28,0.767,6.43,255.06,118.025
2023-01-17 13:00:00,13,17,19.53,56.29,0.65,4.81,253.85,114.579
2023-01-17 14:00:00,14,17,20.49,48.78,0.717,5.01,228.88,99.981
2023-01-17 15:00:00,15,17,16.81,50.75,0.445,3.14,262.21,117.975
2023-01-17 16:00:00,16,17,18.26,59.02,0.56,5.68,170.13,77.131
2023-01-17 17:00:00,17,17,16.65,63.26,0.643,5.41,98.13,46.037
2023-01-17 18:00:00,18,17,15.12,71.29,0.78,4.33,36.83,16.593
2023-01-17 19:00:00,19,17,12.77,59.95,0.513,3.86,0.0,0.0
2023-01-17 20:00:00,20,17,12.34,74.71,0.715,4.3,0.0,0.0
2023-01-17 21:00:00,21,17,11.7,73.81,0.541,4.58,0.0,0.0
2023-01-17 22:00:00,22,17,11.79,71.19,0.574,3.55,0.0,0.0
2023-01-17 23:00:00,23,17,11.62,71.74,0.782,6.29,0.0,0.0
2023-01-18 00:00:00,0,18,13.55,54.83,0.161,3.36,15.2,0.0
2023-01-18 01:00:00,1,18,12.66,68.55,0.314,5.54,0.0,0.0
2023-01-18 02:00:00,2,18,13.65,65.64,0.274,3.5,0.0,0.0
2023-01-18 03:00:00,3,18,13.73,68.68,0.086,3.31,0.0,0.0
2023-01-18 04:00:00,4,18,11.41,61.76,0.45,5.89,0.0,0.0
2023-01-18 05:00:00,5,18,11.37,72.94,0.765,4.42,19.14,0.0
2023-01-18 06:00:00,6,18,12.66,64.13,0.537,5.88,1.26,0.0
2023-01-18 07:00:00,7,18,12.62,74.73,0.643,4.06,51.24,23.311
2023-01-18 08:00:00,8,18,13.98,73.41,0.839,5.58,65.71,29.057
2023-01-18 09:00:00,9,18,19.2,72.23,0.892,6.85,102.5,46.984
2023-01-18 10:00:00,10,18,15.46,54.46,0.584,3.94,217.03,100.47
2023-01-18 11:00:00,11,18,21.58,58.8,0.897,4.36,155.25,69.736
2023-01-18 12:00:00,12,18,19.38,49.79,0.62,4.27,295.63,133.02
2023-01-18 13:00:00,13,18,20.43,46.39,0.415,3.83,378.26,169.223
2023-01-18 14:00:00,14,18,19.85,46.53,0.469,4.39,313.69,141.464
2023-01-18 15:00:00,15,18,18.69,48.74,0.274,4.92,319.71,142.273
2023-01-18 16:00:00,16,18,19.15,63.57,0.404,3.15,191.42,88.194
2023-01-18 17:00:00,17,18,13.67,61.95,0.521,5.02,95.85,42.55
2023-01-18 18:00:00,18,18,13.55,72.39,0.776,6.12,16.98,6.483
2023-01-18 19:00:00,19,18,11.72,80.56,0.978,6.87,0.59,0.0
2023-01-18 20:00:00,20,18,10.46,65.17,0.296,5.64,15.03,0.0
2023-01-18 21:00:00,21,18,12.01,74.95,0.686,6.19,0.0,0.0
2023-01-18 22:00:00,22,18,15.81,66.5,0.371,3.24,0.0,0.0
2023-01-18 23:00:00,23,18,12.74,79.8,0.704,4.29,0.0,0.0
2023-01-19 00:00:00,0,19,15.98,76.63,0.57,5.59,0.0,0.0
2023-01-19 01:00:00,1,19,16.13,74.76,0.196,3.13,6.61,0.0
2023-01-19 02:00:00,2,19,17.5,75.95,0.803,4.75,0.0,0.0
2023-01-19 03:00:00,3,19,15.86,70.76,0.466,5.71,16.88,0.0
2023-01-19 04:00:00,4,19,16.54,70.87,0.482,4.59,0.0,0.0
2023-01-19 05:00:00,5,19,13.49,68.27,0.364,4.1,23.54,0.0
2023-01-19 06:00:00,6,19,13.35,74.75,0.455,4.55,0.39,0.0
2023-01-19 07:00:00,7,19,14.23,62.48,0.693,4.5,26.01,12.515
2023-01-19 08:00:00,8,19,15.3,63.89,0.557,3.66,103.63,45.206
2023-01-19 09:00:00,9,19,16.88,68.19,0.671,6.61,156.77,71.054
2023-01-19 10:00:00,10,19,18.89,60.56,0.679,4.57,202.55,92.253
2023-01-19 11:00:00,11,19,17.85,60.94,0.89,5.76,198.89,92.521
2023-01-19 12:00:00,12,19,16.89,49.9,0.524,3.49,319.23,146.897
2023-01-19 13:00:00,13,19,19.5,37.72,0.274,3.13,394.9,178.638
2023-01-19 14:00:00,14,19,17.51,49.83,0.834,4.39,179.1,78.42
2023-01-19 15:00:00,15,19,16.88,46.98,0.526,3.47,250.07,111.415
2023-01-19 16:00:00,16,19,16.44,55.98,0.844,6.06,109.08,49.272
2023-01-19 17:00:00,17,19,14.74,68.84,0.683,3.76,59.05,26.204
2023-01-19 18:00:00,18,19,15.45,75.48,0.57,4.8,16.49,7.604
2023-01-19 19:00:00,19,19,12.75,75.69,0.676,5.68,0.0,0.0
2023-01-19 20:00:00,20,19,14.74,84.02,1.0,5.59,0.0,0.0
2023-01-19 21:00:00,21,19,13.31,81.47,1.0,4.95,0.0,0.0
2023-01-19 22:00:00,22,19,12.87,75.13,0.614,4.21,7.0,0.0
2023-01-19 23:00:00,23,19,13.24,62.1,0.634,4.05,0.0,0.0
2023-01-20 00:00:00,0,20,11.07,78.27,0.835,4.97,0.0,0.0
2023-01-20 01:00:00,1,20,13.52,66.12,0.412,4.1,10.66,0.0
2023-01-20 02:00:00,2,20,14.28,73.23,0.672,4.87,0.0,0.0
2023-01-20 03:00:00,3,20,14.49,72.98,0.593,4.15,0.0,0.0
2023-01-20 04:00:00,4,20,10.98,69.77,0.667,4.37,32.98,0.0
2023-01-20 05:00:00,5,20,10.73,62.92,0.415,4.96,0.0,0.0
2023-01-20 06:00:00,6,20,12.2,61.24,0.249,2.69,0.0,0.0
2023-01-20 07:00:00,7,20,15.87,52.34,0.142,3.68,15.19,7.864
2023-01-20 08:00:00,8,20,15.64,51.71,0.352,5.67,82.73,38.319
2023-01-20 09:00:00,9,20,15.5,49.64,0.497,5.53,200.26,92.901
2023-01-20 10:00:00,10,20,15.59,43.67,0.534,4.33,235.78,107.585
2023-01-20 11:00:00,11,20,17.53,59.55,1.0,6.15,104.75,48.366
2023-01-20 12:00:00,12,20,17.83,47.54,0.842,7.05,203.05,89.782
2023-01-20 13:00:00,13,20,20.36,33.63,0.387,5.12,400.41,182.457
2023-01-20 14:00:00,14,20,20.07,48.39,0.675,5.46,235.25,107.571
2023-01-20 15:00:00,15,20,16.19,44.77,0.509,4.95,268.78,120.737
2023-01-20 16:00:00,16,20,17.79,62.79,0.536,6.02,162.42,75.928
2023-01-20 17:00:00,17,20,16.28,63.88,0.639,4.18,62.07,29.226
2023-01-20 18:00:00,18,20,12.02,64.07,0.734,5.57,44.13,20.278
2023-01-20 19:00:00,19,20,12.88,73.32,0.524,4.36,0.0,0.0
2023-01-20 20:00:00,20,20,13.52,77.07,0.832,5.49,0.0,0.0
2023-01-20 21:00:00,21,20,13.25,65.75,0.347,2.99,15.59,0.0
2023-01-20 22:00:00,22,20,10.44,79.87,0.6,5.88,0.53,0.0
2023-01-20 23:00:00,23,20,13.21,75.12,1.0,5.05,0.0,0.0
2023-01-21 00:00:00,0,21,13.97,78.1,0.646,5.3,0.0,0.0
2023-01-21 01:00:00,1,21,15.39,76.2,0.912,7.05,0.0,0.0
2023-01-21 02:00:00,2,21,12.01,72.25,0.617,4.32,2.71,0.0
2023-01-21 03:00:00,3,21,12.2,70.75,0.725,4.8,7.31,0.0
2023-01-21 04:00:00,4,21,12.7,68.26,0.585,4.68,0.0,0.0
2023-01-21 05:00:00,5,21,13.45,69.01,0.56,5.03,8.5,0.0
2023-01-21 06:00:00,6,21,13.16,59.01,0.426,3.75,6.18,0.0
2023-01-21 07:00:00,7,21,14.71,72.31,0.692,5.94,24.08,12.052
2023-01-21 08:00:00,8,21,13.62,59.2,0.41,4.91,102.22,48.085
2023-01-21 09:00:00,9,21,17.26,52.16,0.744,4.14,118.76,52.988
2023-01-21 10:00:00,10,21,16.66,60.18,0.836,5.62,153.53,70.272
2023-01-21 11:00:00,11,21,18.34,57.74,0.678,4.77,219.71,99.78
2023-01-21 12:00:00,12,21,21.53,42.57,0.534,4.39,361.12,162.825
2023-01-21 13:00:00,13,21,16.87,45.23,0.697,6.69,215.18,99.165
2023-01-21 14:00:00,14,21,18.14,53.05,0.529,4.54,283.16,127.771
2023-01-21 15:00:00,15,21,15.86,58.24,0.803,4.08,165.48,73.508
2023-01-21 16:00:00,16,21,16.9,47.99,0.194,3.55,251.09,112.89
2023-01-21 17:00:00,17,21,16.88,64.97,0.523,5.11,80.72,36.352
2023-01-21 18:00:00,18,21,14.05,61.29,0.159,3.98,23.69,9.874
2023-01-21 19:00:00,19,21,12.84,72.51,0.268,2.9,0.75,0.0
2023-01-21 20:00:00,20,21,15.01,77.86,0.897,4.75,0.0,0.0
2023-01-21 21:00:00,21,21,13.51,78.01,0.794,6.29,0.0,0.0
2023-01-21 22:00:00,22,21,14.25,74.27,0.439,3.12,13.15,0.0
2023-01-21 23:00:00,23,21,14.09,53.09,0.267,3.36,12.26,0.0
2023-01-22 00:00:00,0,22,8.71,65.67,0.0,4.94,0.18,0.0
2023-01-22 01:00:00,1,22,12.91,67.0,0.476,5.16,11.55,0.0
2023-01-22 02:00:00,2,22,11.41,82.5,1.0,5.24,1.4,0.0
2023-01-22 03:00:00,3,22,11.78,82.15,0.691,4.31,0.0,0.0
2023-01-22 04:00:00,4,22,15.24,67.92,0.473,4.43,0.0,0.0
2023-01-22 05:00:00,5,22,12.46,71.68,0.698,5.68,9.37,0.0
2023-01-22 06:00:00,6,22,15.87,64.77,0.252,3.14,0.0,0.0
2023-01-22 07:00:00,7,22,11.7,60.08,0.53,5.57,35.1,15.412
2023-01-22 08:00:00,8,22,13.7,73.78,0.618,3.67,78.29,35.202
2023-01-22 09:00:00,9,22,17.82,56.1,0.577,4.02,179.66,83.029
2023-01-22 10:00:00,10,22,17.28,63.79,0.77,5.69,154.03,70.102
2023-01-22 11:00:00,11,22,19.03,48.67,0.671,5.8,223.9,99.244
2023-01-22 12:00:00,12,22,18.81,50.24,0.743,5.87,238.82,107.499
2023-01-22 13:00:00,13,22,18.76,48.82,0.444,3.9,349.63,158.308
2023-01-22 14:00:00,14,22,18.11,47.26,0.793,5.14,198.89,89.212
2023-01-22 15:00:00,15,22,18.06,58.73,0.954,4.5,112.21,49.512
2023-01-22 16:00:00,16,22,17.64,56.96,0.382,2.96,193.62,88.343
2023-01-22 17:00:00,17,22,17.74,57.38,0.4,4.25,103.99,46.463
2023-01-22 18:00:00,18,22,13.51,72.11,0.89,5.85,0.0,0.0
2023-01-22 19:00:00,19,22,12.44,76.65,0.554,5.85,22.35,0.0
2023-01-22 20:00:00,20,22,12.24,85.1,0.904,7.15,0.0,0.0
2023-01-22 21:00:00,21,22,15.23,77.77,0.498,5.04,6.53,0.0
2023-01-22 22:00:00,22,22,14.06,74.94,0.916,6.74,0.0,0.0
2023-01-22 23:00:00,23,22,10.18,69.6,0.625,3.95,0.0,0.0
2023-01-23 00:00:00,0,23,10.13,70.66,0.651,6.08,3.75,0.0
2023-01-23 01:00:00,1,23,11.8,82.36,0.938,5.11,27.1,0.0
2023-01-23 02:00:00,2,23,13.39,64.3,0.514,4.52,6.62,0.0
2023-01-23 03:00:00,3,23,12.99,62.04,0.387,3.03,8.24,0.0
2023-01-23 04:00:00,4,23,13.81,66.33,0.495,4.64,0.0,0.0
2023-01-23 05:00:00,5,23,12.78,69.18,0.693,5.69,0.0,0.0
2023-01-23 06:00:00,6,23,15.14,69.41,0.249,3.38,0.0,0.0
2023-01-23 07:00:00,7,23,14.98,75.5,0.734,6.26,21.67,12.776
2023-01-23 08:00:00,8,23,15.45,57.53,0.475,5.97,118.21,53.147
2023-01-23 09:00:00,9,23,18.41,60.74,0.846,5.83,98.1,44.059
2023-01-23 10:00:00,10,23,15.33,28.81,0.067,2.9,380.06,171.553
2023-01-23 11:00:00,11,23,18.46,43.03,0.421,5.17,327.6,148.843
2023-01-23 12:00:00,12,23,19.2,45.89,0.223,3.44,441.03,199.333
2023-01-23 13:00:00,13,23,19.89,40.9,0.412,3.52,386.08,175.418
2023-01-23 14:00:00,14,23,16.01,44.41,0.648,4.48,257.03,114.559
2023-01-23 15:00:00,15,23,17.41,58.14,0.554,4.7,238.27,107.526
2023-01-23 16:00:00,16,23,17.29,49.97,0.538,4.02,167.01,76.764
2023-01-23 17:00:00,17,23,16.05,69.34,0.559,4.41,76.95,32.037
2023-01-23 18:00:00,18,23,15.6,83.95,0.639,4.78,30.25,12.108
2023-01-23 19:00:00,19,23,14.18,66.89,0.372,5.19,12.44,0.0
2023-01-23 20:00:00,20,23,12.95,81.21,0.749,6.45,13.08,0.0
2023-01-23 21:00:00,21,23,14.05,66.45,0.74,6.32,0.0,0.0
2023-01-23 22:00:00,22,23,12.74,65.01,0.679,4.28,0.0,0.0
2023-01-23 23:00:00,23,23,13.26,70.34,0.716,6.22,9.48,0.0
2023-01-24 00:00:00,0,24,14.25,77.25,0.657,5.56,16.08,0.0
2023-01-24 01:00:00,1,24,12.99,80.01,1.0,5.21,12.47,0.0
2023-01-24 02:00:00,2,24,13.6,70.52,0.573,4.56,0.0,0.0
2023-01-24 03:00:00,3,24,14.5,64.03,0.524,4.35,5.53,0.0
2023-01-24 04:00:00,4,24,14.12,67.89,0.426,4.37,0.0,0.0
2023-01-24 05:00:00,5,24,14.91,64.08,0.365,5.45,19.98,0.0
2023-01-24 06:00:00,6,24,16.55,61.75,0.318,4.03,2.45,0.0
2023-01-24 07:00:00,7,24,14.89,59.63,0.396,3.15,29.91,15.894
2023-01-24 08:00:00,8,24,14.66,62.92,0.576,5.65,111.54,50.327
2023-01-24 09:00:00,9,24,17.48,54.49,0.665,6.02,133.73,63.963
2023-01-24 10:00:00,10,24,18.52,52.2,0.603,5.22,221.75,99.068
2023-01-24 11:00:00,11,24,19.52,36.53,0.423,4.48,321.25,145.985
2023-01-24 12:00:00,12,24,21.25,53.53,0.79,6.29,196.31,88.259
2023-01-24 13:00:00,13,24,16.48,51.51,0.755,3.95,237.19,109.119
2023-01-24 14:00:00,14,24,20.87,46.88,0.557,5.14,288.72,130.635
2023-01-24 15:00:00,15,24,20.59,49.94,0.448,5.98,234.83,105.277
2023-01-24 16:00:00,16,24,17.56,63.7,0.713,6.16,143.51,66.603
2023-01-24 17:00:00,17,24,16.24,55.85,0.633,4.41,81.13,36.159
2023-01-24 18:00:00,18,24,13.48,62.54,0.273,5.44,41.86,17.409
2023-01-24 19:00:00,19,24,13.07,65.01,0.577,4.05,3.53,0.0
2023-01-24 20:00:00,20,24,14.1,73.43,0.65,5.26,15.69,0.0
2023-01-24 21:00:00,21,24,14.01,66.58,0.394,4.86,17.41,0.0
2023-01-24 22:00:00,22,24,14.14,72.55,0.634,3.69,2.99,0.0
2023-01-24 23:00:00,23,24,14.0,69.68,0.272,3.06,13.84,0.0
2023-01-25 00:00:00,0,25,14.42,81.76,0.884,5.84,13.24,0.0
2023-01-25 01:00:00,1,25,14.25,82.72,0.864,4.7,0.0,0.0
2023-01-25 02:00:00,2,25,11.54,68.7,0.534,4.59,0.0,0.0
2023-01-25 03:00:00,3,25,14.32,76.91,0.67,5.79,0.0,0.0
2023-01-25 04:00:00,4,25,15.86,63.72,0.059,4.02,9.96,0.0
2023-01-25 05:00:00,5,25,13.03,64.85,0.335,5.46,0.0,0.0
2023-01-25 06:00:00,6,25,15.32,71.08,0.525,6.08,0.0,0.0
2023-01-25 07:00:00,7,25,12.48,63.15,0.354,5.66,13.25,7.917
2023-01-25 08:00:00,8,25,15.33,72.34,0.747,5.04,63.08,27.571
2023-01-25 09:00:00,9,25,15.77,68.83,1.0,4.87,78.4,35.006
2023-01-25 10:00:00,10,25,19.9,45.1,0.331,4.83,322.85,145.186
2023-01-25 11:00:00,11,25,21.08,42.98,0.405,5.77,356.66,158.104
2023-01-25 12:00:00,12,25,18.87,52.83,0.641,5.91,282.5,127.84
2023-01-25 13:00:00,13,25,20.78,60.79,0.944,6.45,145.03,65.751
2023-01-25 14:00:00,14,25,21.09,44.89,0.321,5.21,343.55,156.869
2023-01-25 15:00:00,15,25,17.79,56.35,0.644,4.84,201.22,90.513
2023-01-25 16:00:00,16,25,16.92,71.1,0.99,5.98,69.3,30.686
2023-01-25 17:00:00,17,25,16.47,54.08,0.226,3.17,131.38,59.897
2023-01-25 18:00:00,18,25,12.59,63.31,0.308,4.78,43.14,20.587
2023-01-25 19:00:00,19,25,13.24,72.36,0.496,4.28,10.07,0.0
2023-01-25 20:00:00,20,25,16.29,67.36,0.475,3.99,1.4,0.0
2023-01-25 21:00:00,21,25,12.32,83.86,0.768,4.67,0.0,0.0
2023-01-25 22:00:00,22,25,14.36,70.66,0.643,5.14,0.0,0.0
2023-01-25 23:00:00,23,25,13.86,64.29,0.199,4.12,0.0,0.0
2023-01-26 00:00:00,0,26,12.85,83.59,0.7,6.23,0.0,0.0
2023-01-26 01:00:00,1,26,13.43,59.89,0.46,5.9,38.89,0.0
2023-01-26 02:00:00,2,26,15.73,78.43,0.867,5.1,29.92,0.0
2023-01-26 03:00:00,3,26,13.93,65.68,0.449,4.12,0.0,0.0
2023-01-26 04:00:00,4,26,14.16,68.94,0.447,3.96,5.89,0.0
2023-01-26 05:00:00,5,26,15.5,68.09,0.706,4.67,0.0,0.0
2023-01-26 06:00:00,6,26,12.66,73.24,0.755,6.07,3.35,0.0
2023-01-26 07:00:00,7,26,12.31,70.57,0.686,5.6,11.5,3.159
2023-01-26 08:00:00,8,26,18.04,55.95,0.216,2.77,129.53,55.83
2023-01-26 09:00:00,9,26,16.95,63.37,0.705,5.48,151.1,69.528
2023-01-26 10:00:00,10,26,19.2,35.74,0.359,5.44,301.71,136.199
2023-01-26 11:00:00,11,26,17.5,49.05,0.639,3.78,270.49,122.638
2023-01-26 12:00:00,12,26,19.63,39.82,0.274,5.4,437.99,198.411
2023-01-26 13:00:00,13,26,17.4,48.6,0.685,4.48,252.33,113.631
2023-01-26 14:00:00,14,26,18.74,45.25,0.41,4.01,322.73,145.668
2023-01-26 15:00:00,15,26,16.88,42.11,0.305,3.96,308.24,139.711
2023-01-26 16:00:00,16,26,15.43,51.93,0.744,4.29,122.47,56.705
2023-01-26 17:00:00,17,26,14.94,64.32,0.64,3.9,73.85,32.428
2023-01-26 18:00:00,18,26,10.44,60.8,0.452,3.85,15.09,7.357
2023-01-26 19:00:00,19,26,11.36,80.14,0.906,4.28,1.0,0.0
2023-01-26 20:00:00,20,26,14.27,65.11,0.49,4.96,19.82,0.0
2023-01-26 21:00:00,21,26,13.62,75.34,0.594,3.89,0.0,0.0
2023-01-26 22:00:00,22,26,11.48,72.65,0.646,3.9,0.0,0.0
2023-01-26 23:00:00,23,26,13.92,69.09,0.451,4.82,3.92,0.0
2023-01-27 00:00:00,0,27,11.8,72.52,0.688,5.5,0.0,0.0
2023-01-27 01:00:00,1,27,14.2,67.3,0.467,5.15,0.0,0.0
2023-01-27 02:00:00,2,27,12.95,68.71,0.494,4.75,31.73,0.0
2023-01-27 03:00:00,3,27,12.63,83.59,0.884,6.86,8.44,0.0
2023-01-27 04:00:00,4,27,12.98,59.43,0.355,3.26,40.04,0.0
2023-01-27 05:00:00,5,27,16.96,57.82,0.053,4.49,0.0,0.0
2023-01-27 06:00:00,6,27,11.98,84.05,0.938,5.58,31.27,0.0
2023-01-27 07:00:00,7,27,14.24,80.84,1.0,7.21,0.0,0.0
2023-01-27 08:00:00,8,27,16.59,67.05,0.495,3.94,112.7,51.327
2023-01-27 09:00:00,9,27,15.33,47.64,0.158,5.24,221.81,100.099
2023-01-27 10:00:00,10,27,15.49,43.89,0.516,5.89,254.1,115.42
2023-01-27 11:00:00,11,27,17.76,41.79,0.521,3.82,307.85,139.254
2023-01-27 12:00:00,12,27,20.21,44.57,0.542,4.66,316.13,142.534
2023-01-27 13:00:00,13,27,18.56,45.8,0.339,3.58,384.89,172.899
2023-01-27 14:00:00,14,27,18.32,49.86,0.712,4.21,227.31,102.893
2023-01-27 15:00:00,15,27,19.25,52.5,0.699,4.91,197.23,87.916
2023-01-27 16:00:00,16,27,15.56,51.87,0.255,4.24,216.12,94.938
2023-01-27 17:00:00,17,27,15.28,65.33,0.738,5.05,67.4,29.587
2023-01-27 18:00:00,18,27,11.63,74.53,1.0,5.5,8.8,3.248
2023-01-27 19:00:00,19,27,13.6,67.43,0.622,4.54,6.78,0.0
2023-01-27 20:00:00,20,27,13.46,74.93,0.51,3.76,0.0,0.0
2023-01-27 21:00:00,21,27,14.31,76.3,0.553,4.05,0.0,0.0
2023-01-27 22:00:00,22,27,11.4,69.1,0.719,5.39,2.64,0.0
2023-01-27 23:00:00,23,27,12.83,62.05,0.203,2.99,0.0,0.0
2023-01-28 00:00:00,0,28,11.23,75.68,0.617,6.03,0.0,0.0
2023-01-28 01:00:00,1,28,12.78,64.21,0.495,5.45,14.04,0.0
2023-01-28 02:00:00,2,28,15.37,81.57,0.987,7.44,14.53,0.0
2023-01-28 03:00:00,3,28,12.67,69.22,0.543,4.31,11.3,0.0
2023-01-28 04:00:00,4,28,11.1,72.87,0.948,4.92,0.0,0.0
2023-01-28 05:00:00,5,28,12.13,75.65,0.338,3.07,0.0,0.0
2023-01-28 06:00:00,6,28,10.73,72.5,0.71,4.83,18.73,0.0
2023-01-28 07:00:00,7,28,11.99,72.38,0.651,6.39,32.07,15.795
2023-01-28 08:00:00,8,28,16.45,52.62,0.39,4.75,131.22,59.628
2023-01-28 09:00:00,9,28,14.63,64.94,0.62,6.43,156.44,71.665
2023-01-28 10:00:00,10,28,18.38,66.86,0.848,6.86,158.2,72.9
2023-01-28 11:00:00,11,28,18.73,39.59,0.51,4.41,318.12,145.072
2023-01-28 12:00:00,12,28,18.3,38.56,0.209,3.84,482.84,219.011
2023-01-28 13:00:00,13,28,19.44,53.39,0.577,4.34,275.95,123.551
2023-01-28 14:00:00,14,28,17.28,42.21,0.382,5.18,357.62,162.77
2023-01-28 15:00:00,15,28,19.17,52.32,0.506,4.97,268.35,119.78
2023-01-28 16:00:00,16,28,15.75,47.64,0.563,3.6,185.22,82.115
2023-01-28 17:00:00,17,28,14.86,50.6,0.206,5.27,127.36,57.504
2023-01-28 18:00:00,18,28,13.17,62.77,0.225,4.92,38.4,18.798
2023-01-28 19:00:00,19,28,14.18,70.79,0.687,6.52,11.03,0.0
2023-01-28 20:00:00,20,28,13.96,67.52,0.466,3.91,18.82,0.0
2023-01-28 21:00:00,21,28,9.21,52.76,0.017,4.3,5.34,0.0
2023-01-28 22:00:00,22,28,13.53,78.34,0.754,5.79,3.86,0.0
2023-01-28 23:00:00,23,28,10.53,66.12,0.641,3.97,0.0,0.0
2023-01-29 00:00:00,0,29,12.66,76.11,0.42,3.83,16.82,0.0
2023-01-29 01:00:00,1,29,13.01,62.34,0.288,3.29,18.65,0.0
2023-01-29 02:00:00,2,29,12.65,79.23,0.761,4.36,15.65,0.0
2023-01-29 03:00:00,3,29,13.93,76.6,0.654,5.58,11.13,0.0
2023-01-29 04:00:00,4,29,14.26,75.07,1.0,7.1,3.68,0.0
2023-01-29 05:00:00,5,29,12.02,70.52,0.67,6.64,0.0,0.0
2023-01-29 06:00:00,6,29,11.96,70.97,0.663,4.3,0.0,0.0
